session_id,date,search,retrieval,retrieval_from_search,preview,preview_from_search,rs_ratio,add_to_my_list,email,print,export_easylib,
1BF98B688C747FCF31EE511D226F6D80,2014-11-10,17,9,9,1,1,0.588235294118,4,0,0,0,
5FA112E3F31CC1ACACE8FC9FFE17AD44,2014-11-10,2,6,6,0,0,3.0,0,0,2,0,
91B34AF965C13F2E6CDFC7BEF0E2C040,2014-11-10,15,4,4,0,0,0.266666666667,1,0,0,0,
C5ED0E28D3BD504241F715B7A0BC8C05,2014-11-10,8,5,5,0,0,0.625,0,0,4,0,
FE1BFE26CB0B8237BC597A88A0EBBA4A,2014-11-10,6,16,16,1,1,2.83333333333,0,0,7,0,
07438A32746A45EF3F1CCE836DD1217B,2014-11-10,8,2,2,1,1,0.375,7,0,0,0,
DE352A85E1337FB383995B8D9F282500,2014-11-10,2,11,11,9,9,10.0,0,0,2,0,
99C9B2FB99B9C05835FF9AE49AC82A73,2014-11-10,5,6,6,0,0,1.2,0,0,3,0,
8318B4BF85DCE75BE1285BD75E0AAF04,2014-11-10,6,5,5,0,0,0.833333333333,7,0,0,0,
E451D37ACE285F65EC97C5EF2FDF6659,2014-11-10,18,1,1,0,0,0.0555555555556,1,0,0,0,
A68721CD0DB22F0976B949C88278EF20,2014-11-10,4,1,1,0,0,0.25,0,0,0,2,
FE93811DBA8D21C271CBCE5F7095C358,2014-11-10,0,0,0,0,0,-1,0,0,0,2,
054E44D8C5D009DCE5144986332868BF,2014-11-10,4,2,2,0,0,0.5,3,0,0,0,
851AEA7B798B5A21411D99008EFE1A29,2014-11-10,2,5,5,1,1,3.0,3,0,0,0,
3DE36E848D195D363A918B14A080C60A,2014-11-10,2,9,9,1,1,5.0,0,0,2,0,
50A5E097D8AC4F4E05FBFBA1C1FE89CD,2014-11-10,5,8,8,1,1,1.8,0,3,0,0,
97400840A3EB2FAC5BC9AF99B24B2A2B,2014-11-10,5,5,5,0,0,1.0,2,0,0,0,
ED2D18146D678DCEF38EB1D59F99E96F,2014-11-10,4,9,9,6,6,3.75,0,1,0,0,
1B7B3178D1598917BCE729B49C591163,2014-11-10,6,4,4,1,1,0.833333333333,0,0,3,0,
844AA9516C0794845EF215A042B3E02F,2014-11-10,11,11,11,0,0,1.0,0,0,0,2,
C5D29A6895755A1A937E83A1B678DA3E,2014-11-10,6,3,3,2,2,0.833333333333,9,0,0,0,
FBFB104750EE6AD80A688662584A420F,2014-11-10,5,3,3,3,3,1.2,7,0,0,0,
C1891355A9D3E4C1FD7FF3266386A4C9,2014-11-10,3,5,5,0,0,1.66666666667,0,0,1,0,
44E2A7BD60E75E56DF9C5EA7E0D36269,2014-11-10,10,2,2,0,0,0.2,3,0,0,0,
CF481B48DBF7965D2C9440862A0E7421,2014-11-10,8,6,6,0,0,0.75,0,0,3,0,
DA5A7977D950BF1DE11E525942382800,2014-11-10,7,8,8,1,1,1.28571428571,2,1,0,0,
972DFC3B628C1CC30FEC53328C510BA5,2014-11-10,1,6,6,0,0,6.0,0,2,0,0,
1FDC2EAFF8A83A8667E1196A8B085F74,2014-11-10,0,0,0,0,0,-1,0,1,0,0,
B32827AE68DC74EC12D8FE7FD07E6E9E,2014-11-10,2,3,3,0,0,1.5,0,1,0,0,
C5F621801DE71710AAAFED36B8580918,2014-11-10,11,8,8,0,0,0.727272727273,2,0,0,0,
83D8E69FCB79A8BF95AF8167B21096EA,2014-11-10,2,6,6,1,1,3.5,0,0,0,1,
358489A0BC245C661960BC7A176342F7,2014-11-10,5,2,2,0,0,0.4,3,0,0,0,
68E0AA68F1A761EE20939300E7240847,2014-11-10,1,1,1,0,0,1.0,0,0,2,0,
5661BF2C707E0568066C5DE5B1BAD087,2014-11-10,3,7,7,0,0,2.33333333333,0,0,1,0,
723C59C8309C8BED01C953A8D2DB45BE,2014-11-10,1,1,1,0,0,1.0,3,0,0,0,
8F531C91E35C4DF80DA18C49357E11E8,2014-11-10,0,1,1,0,0,-1,0,1,0,0,
A16DC995D47A1EE959A0E015B34DEB6A,2014-11-10,4,5,5,1,1,1.5,0,1,0,0,
02B3E1AB755C72B6B0D61DD9E0062C49,2014-11-10,6,6,6,0,0,1.0,0,0,1,0,
D796131439FC28EF13E55801E7F03405,2014-11-10,13,4,4,0,0,0.307692307692,2,0,0,0,
1C036711006F958D5489EFD9BA74AC1B,2014-11-10,0,0,0,0,0,-1,0,0,1,0,
6828DE4E3450BC6841EF8BBD2463D892,2014-11-10,2,0,0,0,0,0.0,10,0,0,0,
76B83B873B826C22C3984C51F07D5898,2014-11-10,2,3,3,0,0,1.5,0,0,0,3,
49B1740178512B821D532F68E81C2AB1,2014-11-10,5,3,3,1,1,0.8,3,0,0,0,
E0BE4A011BD20ADFE3D2B4164ABC4C39,2014-11-10,15,7,7,1,1,0.533333333333,3,0,0,0,
4B4EDBE47CB2A6FE8009945DD1124CB5,2014-11-10,8,9,9,3,3,1.5,2,0,0,0,
FF7A66061184335CBD12DA66E1C99270,2014-11-10,3,3,3,1,1,1.33333333333,0,0,1,0,
45617960C1D4ED6546803EC259F1A15C,2014-11-10,1,4,4,0,0,4.0,0,1,0,0,
084513644D6AAAF4087EBDB312BBE8B3,2014-11-10,4,1,1,1,1,0.5,1,0,0,0,
4A7FF373AFF2827E20AC5E6D7CEC92A7,2014-11-10,3,6,6,0,0,2.0,1,0,0,0,
B5B6F7DF472134460121B6BF5D88B487,2014-11-10,2,1,1,0,0,0.5,3,0,0,0,
15AB5A8CCA0282C26E8E3BBCADE5AE89,2014-11-10,0,0,0,0,0,-1,0,0,1,0,
AB6043DF7AEE0FF636E203B8FB379031,2014-11-10,2,1,1,0,0,0.5,0,0,1,0,
DBA8A2290F716930ABBC8333900AA1DF,2014-11-10,3,2,2,0,0,0.666666666667,0,0,2,0,
98DBEB194A10908C223E501C1B0057DA,2014-11-10,3,2,2,1,1,1.0,5,0,0,0,
760F18E97057F9176EF36B2B0A034A95,2014-11-10,1,4,4,4,4,8.0,2,0,0,0,
C3F0C23DBD7670C40C0068705D146FF8,2014-11-10,2,4,4,0,0,2.0,0,0,3,0,
E0A219607A2329DC4636B8047C0D47B0,2014-11-10,6,2,2,0,0,0.333333333333,3,0,0,0,
FF78ED1D293A3A3876C9C88FB3C0D085,2014-11-10,14,3,3,3,3,0.428571428571,8,0,0,0,
43C3132FE3405BF51E4236A09ECFD216,2014-11-10,2,7,7,0,0,3.5,0,2,0,0,
A522F4B1513E729E28667DA796042332,2014-11-10,2,4,4,0,0,2.0,1,0,0,0,
FA78591192706067456699381A0C3108,2014-11-10,20,23,23,15,15,1.9,0,0,2,0,
FD9E1549FCD1E44E6D1882C7CF919168,2014-11-10,12,2,2,0,0,0.166666666667,3,0,0,0,
FC0E7A3C3EF4963238884C00C9C28F23,2014-11-10,10,7,7,2,2,0.9,1,0,0,0,
6252E2F19BD697C280AE73A5113E3273,2014-11-10,5,3,3,1,1,0.8,7,0,0,0,
F940A3554634038DF24028E5E2CA065E,2014-11-10,2,3,3,1,1,2.0,0,2,0,0,
E970AD312E9CCCBAB4D462558006D0B2,2014-11-10,3,1,1,0,0,0.333333333333,0,0,1,0,
A2F5185C84CCE978978FD2F5FB474B89,2014-11-10,35,1,1,0,0,0.0285714285714,1,0,0,0,
AD149378895E41AA0F5F386B9A862220,2014-11-10,6,14,14,0,0,2.33333333333,0,7,0,0,
CF6C5EECFE88E3DEA09ECE8C4D31E7BC,2014-11-10,1,1,1,0,0,1.0,0,0,1,0,
E71432DBC08AA68020FB3672DA499CC9,2014-11-10,3,1,1,1,1,0.666666666667,13,0,0,0,
A3FCDDE6D15BFFFB7FE81B03F4FD489A,2014-11-10,0,1,1,0,0,-1,0,0,1,0,
7D394C45F991ED0127DC95ECAF0A982B,2014-11-10,6,9,9,1,1,1.66666666667,3,0,0,0,
8F53DE86B6B80A6EC0E6726A91FF3C79,2014-11-10,2,0,0,0,0,0.0,1,0,0,0,
30BD983DD40AB6A633A512C76526B190,2014-11-10,1,3,3,0,0,3.0,0,0,1,0,
61229C88A1C0FF1F328FB4D46CB7302A,2014-11-10,17,12,12,9,9,1.23529411765,0,0,1,0,
00F269D3DB0927C8C9F55BA79D6EED41,2014-11-10,12,6,6,0,0,0.5,1,0,0,0,
179D1C4AF44D6BD91FE3D8F43622BFB5,2014-11-10,5,7,7,2,2,1.8,0,0,1,0,
B55A2DC4C1B9DBFE9B954FB2E4480DAC,2014-11-10,4,7,7,0,0,1.75,3,0,0,0,
9A84D2BC101F5EC3632D1DF2F0FA196A,2014-11-10,3,2,2,1,1,1.0,1,0,0,0,
350E80320B8A5449B5377E0136983D35,2014-11-10,4,3,3,1,1,1.0,6,0,0,0,
2D50E1272D3B0445FA291F981197D690,2014-11-10,4,19,19,5,5,6.0,0,0,3,0,
07222FDA5F146E2199DC7954773EB15B,2014-11-10,2,3,3,0,0,1.5,0,1,0,0,
E26C757CE506A087E83D825FD45C3E94,2014-11-10,2,0,0,0,0,0.0,3,0,0,0,
6A14EEB8EACD40F9AD9657B5B8681620,2014-11-10,0,0,0,0,0,-1,0,3,0,0,
2F013FF2A5C83947C1B7FEF3B4D14C08,2014-11-10,1,2,2,0,0,2.0,0,0,1,0,
80346684B35CFA307343250433A4B51E,2014-11-10,2,5,5,1,1,3.0,0,0,1,0,
81FE8EC2418FDE0FC1257541D695E5FF,2014-11-10,1,1,1,0,0,1.0,0,1,0,0,
EAAE31D26DA6C402B4488EA4405BD6A2,2014-11-10,6,3,3,0,0,0.5,4,0,0,0,
60D583B8E7D904AC09189CCFA5F8C220,2014-11-10,1,1,1,0,0,1.0,0,0,1,0,
3EA87E88B6BF5753BECAF19562A3E247,2014-11-10,5,6,6,0,0,1.2,0,3,0,0,
4D8048581D46C9EEB9D8A5B8833DC994,2014-11-10,3,3,3,1,1,1.33333333333,0,1,0,0,
BCB0AD0895EB806AB00C4CA95A63D74A,2014-11-10,9,4,4,0,0,0.444444444444,2,0,0,0,
49163C4BCB951E2D8608591C65E5918C,2014-11-10,1,5,5,2,2,7.0,0,1,1,0,
CCF2E802D3F8EB9D0DD75D000BB66910,2014-11-10,0,0,0,0,0,-1,5,0,0,0,
AC8CF95B740C1EC6CF25F0EADCD621C2,2014-11-10,1,1,1,0,0,1.0,0,0,2,0,
65D5E75EE9936EECF619B1C816718A72,2014-11-10,4,2,2,1,1,0.75,0,0,0,2,
DFCB6D3A8CF835E0E8E19CC99302274B,2014-11-10,4,3,3,1,1,1.0,0,0,1,0,
5B3FEC015CA0FA0BA60A36F52C3E22FE,2014-11-10,25,3,3,2,2,0.2,2,0,0,0,
44022061FEB02838BEC0642078F56D9A,2014-11-10,8,5,5,0,0,0.625,0,0,3,0,
6358BF71C732E0FD8C0D82A564473752,2014-11-10,9,13,13,0,0,1.44444444444,0,0,2,0,
33B5BE1B3058D1B114274A87E3202FAB,2014-11-10,6,4,4,1,1,0.833333333333,0,3,0,0,
87388DB9B4D3E444B1AAF65927F65691,2014-11-10,1,2,2,0,0,2.0,0,0,0,1,
4A3EC3A7FFDE2BC9498152B4B2DB5A44,2014-11-10,1,2,2,0,0,2.0,0,1,1,0,
5196D4F36477D99419C922282703E6DA,2014-11-10,0,0,0,0,0,-1,0,0,1,0,
DFAC56C26149D03E49FB92AD1E6D3F20,2014-11-10,10,5,5,0,0,0.5,2,0,0,0,
41B7F23586A6F50FEF5218246B7F92FC,2014-11-10,6,11,11,2,2,2.16666666667,8,0,0,0,
C78EAE63BF66D1C968CF1F2FB3D22356,2014-11-10,1,2,2,0,0,2.0,0,2,0,0,
1400F2180FCF2A86862BFFC0C1F35A64,2014-11-10,20,22,22,0,0,1.1,0,0,7,0,
43EB34051808650081B2E81560114492,2014-11-10,0,0,0,0,0,-1,0,0,0,1,
E9A5BE9FD1E4A391D2E2B25296CF9EFB,2014-11-10,1,1,1,0,0,1.0,0,0,1,0,
ED113EEF4789B27E06245794793BF2CB,2014-11-10,2,3,3,1,1,2.0,0,1,0,0,
93F02132C20E48B0432580F026D93104,2014-11-10,1,2,2,1,1,3.0,0,0,1,0,
0FC8EF7C6FA0160F5D2FF2E48D0DE010,2014-11-10,1,1,1,0,0,1.0,0,1,0,0,
7DBA584F7EE47292CFFCAC4EF9F2B038,2014-11-10,8,2,2,0,0,0.25,4,0,0,0,
1C61682D3AD465A2E97BE6B5073415F2,2014-11-10,3,0,0,0,0,0.0,6,0,0,0,
743367470D653C5B722A834AD5B44B8A,2014-11-10,1,4,4,0,0,4.0,0,0,4,0,
4040663C3C813F69DF2302F40BDE0073,2014-11-10,4,3,3,0,0,0.75,0,0,3,0,
4A4A1B8C556DEEF34D60A50671C6E47B,2014-11-10,3,6,6,2,2,2.66666666667,0,0,2,0,
933F229A96F636BFC616641843EE6E1B,2014-11-10,3,1,1,0,0,0.333333333333,0,1,0,0,
9C0835356E11AECDB139043CEDF47E48,2014-11-10,4,2,2,1,1,0.75,0,0,1,0,
A0B18B3DAA1271C674B056C0F1025A78,2014-11-10,1,3,3,0,0,3.0,0,0,0,2,
DD3AA8B7E1D0C8DB43A6B5AECFEB73EF,2014-11-10,1,1,1,0,0,1.0,1,0,0,0,
820653782260FACECE5D4BC488EC6FF1,2014-11-10,3,1,1,0,0,0.333333333333,1,0,0,0,
739D3B2E0F85F1178613F983734C1ED5,2014-11-10,0,1,1,0,0,-1,0,0,1,0,
2A93A0890B4BBBE896C7BD309D2409C9,2014-11-10,3,5,5,0,0,1.66666666667,0,0,1,0,
AFFF9FE17878C5BE70C14BCD64F47387,2014-11-10,2,8,8,1,1,4.5,0,0,4,0,
C65BC20DC6C34AC0E37CD0AD873ABB59,2014-11-10,3,5,5,0,0,1.66666666667,0,1,1,0,
CE600BFA8CE3EE639CF79DB5D52D9D6F,2014-11-10,6,31,31,4,4,5.83333333333,0,1,0,0,
C69D646F0BE7748CA2F602E448417ACF,2014-11-10,4,6,6,1,1,1.75,3,0,1,0,
6DE3B1FAE16F3B325A51E565392BE34C,2014-11-10,6,16,16,1,1,2.83333333333,0,0,5,0,
645466082734F805D0F7AB779295826E,2014-11-10,4,5,5,0,0,1.25,0,0,3,0,
0C69EF429BB84B35D4B826CC96B229B7,2014-11-10,1,0,0,0,0,0.0,2,0,0,0,
9A8CB0F38F66D1225B995CAAA3C4B073,2014-11-10,1,20,20,2,2,22.0,0,0,6,0,
0087C6B115FF68B0FC12D237DE9DB3BB,2014-11-10,1,2,2,0,0,2.0,1,0,0,0,
C67BBD4A2DFC43D61D14CBBA17D0C956,2014-11-10,8,1,1,0,0,0.125,4,0,0,0,
25CF35C5EE84F22F8F4A87F489F9E6B9,2014-11-10,1,8,8,4,4,12.0,0,0,1,0,
D06D116AFB9F1973E948F3F8D7F0DD26,2014-11-10,1,4,4,0,0,4.0,0,1,0,0,
30D09953F93EBCCD5CCAC2A751F29B98,2014-11-10,7,198,198,153,153,50.1428571429,19,33,1,0,
7827FB39A9961DEF964512E4BB74FCA3,2014-11-10,1,3,3,1,1,4.0,0,0,1,0,
EFE65C63012742C33453431ACC054F15,2014-11-10,8,5,5,0,0,0.625,4,1,0,0,
3CDBAED6B68D87D2D98476A74FD47041,2014-11-10,7,12,12,4,4,2.28571428571,4,0,0,0,
14A739E4ACF3DF0E010ED3508C4438BE,2014-11-10,24,6,6,1,1,0.291666666667,0,0,1,0,
BF0EAB29F1147DEE3ECA258D81BEECF5,2014-11-10,0,0,0,0,0,-1,5,0,0,0,
F31A975D9C24434505CC72E82D14FB4B,2014-11-10,0,5,5,0,0,-1,0,0,0,1,
F7EE2F43EB28EAAB02CB69AFD71AC3BC,2014-11-10,1,0,0,0,0,0.0,2,0,0,0,
348D50E286C11B907AEF18B7938FD405,2014-11-10,0,3,3,0,0,-1,3,0,0,0,
F859EE6B3BEAB67D11BF7A3CA27794B8,2014-11-10,4,1,1,1,1,0.5,1,0,0,0,
64EAEE7C80CF99D267DFACAAEC0467D2,2014-11-10,0,0,0,0,0,-1,0,0,1,0,
4B42E349BA2A9F79E497609A521B77DE,2014-11-10,1,1,1,0,0,1.0,0,0,0,1,
43E9592AEDF4989E5AEF3702E7931398,2014-11-10,11,3,3,0,0,0.272727272727,11,0,0,0,
B28DB1CA33D6536F8A87EEBB62B11C9C,2014-11-10,0,0,0,0,0,-1,0,0,1,0,
EAF6DE0D25760F9908939DE71D983391,2014-11-10,6,3,3,0,0,0.5,0,0,1,0,
1F6F8AF9D00358A10F19D7FA92B9C4DD,2014-11-10,8,4,4,1,1,0.625,0,1,0,0,
1CD3ACE1911BC84A9056ABBE911AD27E,2014-11-10,11,14,14,2,2,1.45454545455,1,0,0,0,
157965DF42F73D02662C81AC1202C520,2014-11-10,6,6,6,0,0,1.0,4,0,0,0,
7F1FBD3B23EA4F22EFCCD3C17A56E907,2014-11-10,6,15,15,0,0,2.5,1,0,0,0,
2B7CFCC0BB68025CF4987D3E10542316,2014-11-10,2,2,2,0,0,1.0,2,0,0,0,
842CF917F25F13CD16869EF11496EDFE,2014-11-10,3,4,4,0,0,1.33333333333,0,2,0,0,
B74873B4A8E120E6C0DC54491E1721EF,2014-11-10,5,2,2,0,0,0.4,5,0,0,0,
8355721E34FC1275025F27F854643A63,2014-11-10,2,1,1,0,0,0.5,0,0,1,0,
AD16C9F9980EE4327B646CDC52969880,2014-11-10,1,1,1,0,0,1.0,0,0,2,0,
3617FB97A44BB1927AF090FFC160FD84,2014-11-10,3,1,1,0,0,0.333333333333,12,2,0,1,
BCE5DD26561306E1542BDD9AB5061C06,2014-11-10,2,1,1,0,0,0.5,1,0,0,0,
9832508D51EB5F724508168100FC0EE6,2014-11-10,1,1,1,0,0,1.0,0,0,0,1,
C6F9FA6A45606998C329DC92197A1B05,2014-11-10,1,4,4,0,0,4.0,0,0,0,2,
AB7926B7BA0AC37126DD799DFBEDBEFB,2014-11-10,1,4,4,0,0,4.0,1,0,0,2,
82EE516FA5B14E42C5854D467A3E9B9B,2014-11-10,1,1,1,0,0,1.0,0,0,1,0,
87E4272EE2DCA57E822F2EADFA3A468F,2014-11-10,1,1,1,0,0,1.0,0,0,1,0,
3286D8245072F57BB5F6F726313A5939,2014-11-10,1,5,5,0,0,5.0,0,0,2,0,
33149F054366C98CB79ABC3045BA397B,2014-11-10,8,9,9,0,0,1.125,0,0,6,0,
CD05A1F99675155AB11BA2ACD6FEDC04,2014-11-10,4,4,4,0,0,1.0,2,0,0,0,
7D96D8881107818D006FFB60BFDB2C86,2014-11-10,2,6,6,0,0,3.0,0,0,3,0,
8EF343865398DC64157ED0C2C0EFC8B8,2014-11-10,2,10,10,3,3,6.5,0,0,0,3,
2B2A0C6D06224309A0DDC8BEE6FA17A0,2014-11-10,5,5,5,1,1,1.2,0,0,2,0,
5DC40D14CC14E453CDFDC993E075C272,2014-11-10,21,12,12,0,0,0.571428571429,1,0,0,0,
2CD844D5FE4663305A4DB46BE3BD2BAC,2014-11-10,3,17,17,8,8,8.33333333333,24,3,0,0,
70FB62D9E8B6E1863F60DB288C519368,2014-11-10,8,4,4,0,0,0.5,0,3,0,0,
F723652F838A3EACD4640F3371D8A7C6,2014-11-10,1,2,2,0,0,2.0,2,0,0,0,
E6ED1DC76750931ABF492F04DADCD6E8,2014-11-10,4,1,1,0,0,0.25,0,0,0,1,
73E0838C86FEDBAAE925B967B2895713,2014-11-10,5,5,5,0,0,1.0,0,0,1,0,
081E63920D5BE8C0005C38E66B46004D,2014-11-10,5,5,5,0,0,1.0,0,0,1,0,
2DA073C432A487768901E9B2505412B5,2014-11-10,0,0,0,0,0,-1,2,0,0,0,
109D706A4493D3D04C2DFAB2EA86EC0F,2014-11-10,0,0,0,0,0,-1,0,1,0,0,
7AEE5538766B2896BCAE258D30139ED1,2014-11-10,13,2,2,0,0,0.153846153846,0,0,2,0,
E6765E71AE01C49186AF8096A8C1C1DE,2014-11-11,1,1,1,0,0,1.0,0,0,1,0,
4D83FD098758C02BECBDB4DFEE16DA6C,2014-11-11,3,2,2,0,0,0.666666666667,0,0,3,0,
CD4C97882D4A0261DA1EB9A991F4DFC1,2014-11-11,2,11,11,0,0,5.5,1,0,0,0,
7BEFACF7237C9DC3A85F3F0B0E4EEBA3,2014-11-11,23,8,8,1,1,0.391304347826,1,0,0,0,
7ECCDF61C292BF3FF45DC7060851540E,2014-11-11,1,1,1,0,0,1.0,2,0,0,0,
1F8208A4FD0B71DEDC70685F74FFF4D8,2014-11-11,3,24,24,1,1,8.33333333333,0,1,0,0,
E1F1B96096256717E1D618AED1BCF3B0,2014-11-11,2,7,7,0,0,3.5,0,0,2,0,
33931AEB3F9E23C3C83D983AFEF8A6F3,2014-11-11,4,4,4,0,0,1.0,0,0,1,0,
CF083D6E8C314C9F755E2EF8736CD899,2014-11-11,16,10,10,4,4,0.875,1,0,0,0,
587EEBE12D24462E3FCCF1815EC8EE45,2014-11-11,2,0,0,0,0,0.0,1,0,0,0,
58812C26B1DD7061F54F0D2E35795DA3,2014-11-11,3,6,6,3,3,3.0,0,0,2,0,
1857469A2AEF417DE6369025FDE6EA96,2014-11-11,8,1,1,0,0,0.125,0,0,1,0,
812F939B6EBA0E1B0BA1D8C667CFCD23,2014-11-11,1,2,2,0,0,2.0,2,0,0,0,
EC5927CB02FD27CD742A597A3B651B29,2014-11-11,3,5,5,1,1,2.0,0,3,0,0,
7B944D6CCDD20ABD2B021E39833E0069,2014-11-11,0,2,2,0,0,-1,0,0,1,0,
7C6ACB0D86B67A989D4F0E3B6D3F9C6D,2014-11-11,9,6,6,0,0,0.666666666667,0,0,0,3,
EC04BF72F9E439BE8B22B4F4C2988941,2014-11-11,6,19,19,16,16,5.83333333333,1,1,0,0,
2B7EC8BB802B8C54C0B2985FC5A50C41,2014-11-11,11,11,11,4,4,1.36363636364,0,3,0,0,
9396AADFF105B8D767682F3DC6A89BDF,2014-11-11,2,1,1,0,0,0.5,0,0,1,0,
8D225449F313E3A2FD4C26F9F898CDA0,2014-11-11,3,7,7,1,1,2.66666666667,0,0,2,0,
ACC879E7D70A6C0E1EBB292D24B83CE3,2014-11-11,1,2,2,0,0,2.0,0,1,0,0,
093627C7B570A7D5EAA46FFC68B13F2D,2014-11-11,7,9,9,1,1,1.42857142857,0,0,0,4,
E6ECB1954CDEB0765CD2DCB90BB74374,2014-11-11,4,9,9,0,0,2.25,0,0,0,4,
3663F9337FDAD5903308DD625A503673,2014-11-11,3,1,1,0,0,0.333333333333,0,0,1,0,
01E450EF4D4E21F64FCB7B7D9F07B1BD,2014-11-11,5,7,7,0,0,1.4,0,0,3,0,
323A7767308EF11C3E0A5FA7B42FC652,2014-11-11,0,1,1,0,0,-1,0,0,1,0,
6E7F9A075D1BD70A8D0172AE5D06A645,2014-11-11,4,14,14,0,0,3.5,0,3,0,0,
62613CCEA816A77FF3B32E0A5DAD444E,2014-11-11,1,7,7,0,0,7.0,0,0,0,1,
794E870FDBFD430F99F388BCD271FB10,2014-11-11,0,1,1,0,0,-1,0,1,0,0,
7C4C7C2B48513DFF4B22632C6AA7B1E3,2014-11-11,4,2,2,0,0,0.5,0,0,1,0,
0AA41441A21C1991A19FE5B2E23BAF5B,2014-11-11,0,0,0,0,0,-1,0,0,0,1,
B586DE868D6681ABBC7DA52364A57EDF,2014-11-11,4,1,1,0,0,0.25,0,0,1,0,
1D6AEF7F526EA4A8B145E984C1DCB9E7,2014-11-11,4,7,7,3,3,2.5,0,1,0,0,
C049FBF557EB408959BFF38F3283D372,2014-11-11,2,3,3,0,0,1.5,0,0,0,1,
27D6721B6000E9505B240734C516AF32,2014-11-11,8,3,3,0,0,0.375,0,0,3,0,
53D74EB59A0BD02BF42AF7AF4CD13721,2014-11-11,2,1,1,0,0,0.5,1,0,0,0,
F771980C75DD780066CFF7442A623BBF,2014-11-11,0,0,0,0,0,-1,0,0,1,0,
B7CE1AD86BABA54CC0459261FD2CFA7E,2014-11-11,6,13,13,2,2,2.5,0,9,0,0,
561EC2F3461BC3748BF449A26678CFE9,2014-11-11,1,2,2,0,0,2.0,9,0,0,0,
18789E13A9B884C2D61AFF41D58D6750,2014-11-11,1,2,2,0,0,2.0,0,0,0,1,
B0106554AADF5DE2A42D3E5D61E432E6,2014-11-11,0,0,0,0,0,-1,0,0,1,0,
5D9624CC9ED2E579EDE0A1AC61C11C81,2014-11-11,21,14,14,5,5,0.904761904762,4,0,1,0,
E0D3FC174A3EA852C03CCA2F223A48F3,2014-11-11,2,6,6,4,4,5.0,11,0,0,0,
2BF8719A9C5A2F0B00D79D899517D31A,2014-11-11,2,1,1,0,0,0.5,1,0,0,0,
FF0B56C78E23CF94F06C0221C0CDB54C,2014-11-11,1,1,1,0,0,1.0,0,1,0,0,
A89D7A1ED60BA71E33A792111D0B4413,2014-11-11,3,3,3,0,0,1.0,0,1,0,0,
3CDFFFC35271E51A371B27DB01A22D4B,2014-11-11,2,11,11,0,0,5.5,2,0,0,0,
E9E0B9EF66947BCFECB4C3FD2DBB7DB7,2014-11-11,1,5,5,0,0,5.0,1,0,0,0,
7525A4210F85E298BAF5E1414887C218,2014-11-11,1,7,7,0,0,7.0,1,0,0,0,
CFA342AD1EE68810F9BE15BAF7461573,2014-11-11,6,8,8,1,1,1.5,0,3,0,0,
3F5CB0D82C11916850F8847055688ED4,2014-11-11,1,1,1,0,0,1.0,0,0,1,0,
96918D5177055690FC0114AB8C7CE20B,2014-11-11,1,1,1,0,0,1.0,1,0,0,0,
F13F23482FCED8EF5C49136E78CD375A,2014-11-11,1,3,3,0,0,3.0,0,2,0,0,
A109276DC7FF13959293381339AC0EFA,2014-11-11,0,1,1,0,0,-1,0,1,0,0,
A57F453AF0EBEE69498F34B0A97A987E,2014-11-11,0,1,1,0,0,-1,0,1,0,0,
51B1C7005F72FF608C79C1A27315135B,2014-11-11,5,12,12,1,1,2.6,1,0,0,0,
6B1F5B5BF8F805675A5E3C4F16BE123E,2014-11-11,3,1,1,0,0,0.333333333333,0,0,1,0,
92970FABCDDA0B9E8804E2301002E277,2014-11-11,3,4,4,1,1,1.66666666667,1,0,0,0,
AE626C72A205ED1341E696655B94BB2C,2014-11-11,2,16,16,1,1,8.5,0,7,0,0,
E27667AA79D7560C272B5B59F56497D7,2014-11-11,5,4,4,0,0,0.8,1,0,0,0,
A3210B5ACD3666D317A9D7C7D16A1062,2014-11-11,4,7,7,1,1,2.0,2,0,0,0,
9BD04A09A734C48D18CBF5EB0CD3E75D,2014-11-11,18,11,11,1,1,0.666666666667,0,0,1,0,
AB15657EB653E715D32C474962D917BE,2014-11-11,9,5,5,0,0,0.555555555556,0,1,2,0,
6457D6B0F7B671AA878E828A1AE16146,2014-11-11,6,4,4,0,0,0.666666666667,4,0,0,0,
8C675257F51A37FFAB16FD19FE3EED2D,2014-11-11,1,5,5,0,0,5.0,0,0,1,0,
5D46BB76BCFF89B7E238C633378B66CD,2014-11-11,2,4,4,0,0,2.0,0,0,0,2,
0DA8D0EEA2777C254E5B16C16673298B,2014-11-11,3,2,2,0,0,0.666666666667,1,0,0,0,
997C476CF2EE3D6D6BC4ADB00A00D3CF,2014-11-11,1,6,6,0,0,6.0,5,0,0,0,
9FD486A3755AA9B6442A7389D34D3ED4,2014-11-11,24,12,12,5,5,0.708333333333,1,0,0,0,
437ABD77D70865FA1774D892F512F736,2014-11-11,1,2,2,0,0,2.0,1,0,0,0,
14729DC788DE7D9CD5E0FEA1B19E68D4,2014-11-11,8,14,14,0,0,1.75,0,0,1,0,
09ED2486B4C012BA988CABDA411E00F9,2014-11-11,4,6,6,0,0,1.5,0,0,0,2,
BFF1DAD1197FE5888E576E78EA705FF0,2014-11-11,6,30,30,2,2,5.33333333333,0,0,1,0,
3CBB708475B43E5DFEA37BD121A4012F,2014-11-11,0,1,1,0,0,-1,0,3,0,0,
